Species,domesticated,allocare_binay,adult_mass_combined,Litter_nmass,Litter_wmass,maternal_mass,Adult_mass,Litter_size,Neonatal_mass,Reproductive_years,Gestation_duration,Wean_mass,Wean_age,Litters/year,IBIs,Allonursing,Provisioning_Male,Provisioning_others,Provisioning mothers,Energy_input (Isler Van Schaik),Provisioning_Male (Stockley & Hobson),Energy_input_binary,"Commul nesting, babysitting, retrieval",Carrying_Male,Carrying_others,Care_input (Isler & Van Schaik),MaleCare (Stockley & Hobson),Care_Input_binary,Protection,Protection_binary,notes
Sotalia_fluviatilis,0,NA,46666.67,,,NA,46666.67,1,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spalacopus_cyanus,0,NA,98.05,,,NA,98.05,2.35,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spalax_microphthalmus,0,NA,NA,,,NA,NA,2.61,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Speothos_veticus,0,1,6157.27,,,6157.27,6000,4.03,154.965,12.8433333333333,67.6,NA,77.95,2,247.94,0,1,0,1,2,0,1,0,0,0,0,0,0,0.5,1,
Spermophilopsis_leptodactylus,0,NA,NA,,,NA,NA,4.42,NA,NA,45,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_armatus,0,0,308,,,NA,308,5.73,NA,NA,23.7,102.25,21,0.96,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Spermophilus_beecheyi,0,0,573,,,573,609.33,5.66,10,4.48,28.3,89,40.85,1,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_beldingi,0,0,225,,,225,278.5,5.23,6.94,10.03,26.55,60.5,24.9,0.94,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_brunneus,0,NA,205,,,NA,205,5.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_canus,0,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_citellus,0,0,217,,,NA,217,6,NA,NA,26.7,NA,33.9,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_columbianus,0,0,505,,,505,466.33,3.43,9.37,2.83,24.7,98.62,29.05,1,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_dauricus,0,NA,200,,,NA,200,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_elegans,0,0,401.05,,,NA,401.05,5.35,6.02,NA,24,80,37.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_erythrogenys,0,0,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
Spermophilus_franklinii,0,0,385,,,385,459,7.52,NA,6.28,27.8,NA,42.05,1,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,
Spermophilus_fulvus,0,0,596,,,NA,596,6,NA,NA,30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Spermophilus_lateralis,0,0,217,,,217,157.6,5.12,6.26,6.9525,28.5,74.16,34.3,0.94,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_major,0,NA,NA,,,NA,NA,NA,NA,NA,NA,200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_mexicanus,0,NA,130.95,,,NA,130.95,5,4.1,NA,29.1,NA,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_mohavensis,0,0,190,,,NA,190,6.8,4.5,NA,27.6,30,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Spermophilus_mollis,0,1,165.4,,,NA,165.4,NA,3.95,NA,23.4,NA,33.9,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_parryii,0,1,614.545,,,614.545,751,6.4,11,4.07,24.95,NA,28,1,NA,0,0,0,NA,0,1,1,NA,NA,NA,NA,NA,NA,0,0,
Spermophilus_pygmaeus,0,NA,136,,,NA,136,NA,NA,NA,26.4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_relictus,0,NA,600,,,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_richardsonii,0,NA,342.5,,,NA,342.5,6.06,6.35,5.06166666666667,23.4,92.75,35.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_saturatus,0,1,275,,,NA,275,4.16,5.97,3,27.9,113.47,42.9,1,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,0,NA,NA,
Spermophilus_spilosoma,0,0,119.5,,,NA,119.5,5.92,NA,NA,27.9,45,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
Spermophilus_suslicus,0,1,NA,,,NA,NA,6,NA,NA,24,NA,33.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,
Spermophilus_tereticaudus,0,0,188,,,188,163.33,5.4,3.9,7.97,27.45,75,38.7,1,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_townsendii,0,0,155,,,NA,155,7.92,3.61,NA,24,42.16,27.6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Spermophilus_tridecemlineatus,0,1,146,,,146,172.67,7.02,3.24,6.97,27.3,16,30.05,1.17,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.5,1,
Spermophilus_undulatus,0,1,840,,,NA,840,4.27,11.08,NA,27.6,109.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0.5,1,
Spermophilus_variegatus,0,NA,663.03,,,NA,663.03,4.27,7.8,NA,30,100,52.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_washingtoni,0,NA,203,,,NA,203,9,NA,NA,NA,33,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spermophilus_yaritensis,0,NA,707,,,NA,707,2.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sphiggurus_mexicanus,0,NA,2000,,,NA,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sphiggurus_villosus,0,NA,1750,,,NA,1750,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Spilocuscus_maculatus,0,0,4060.46,,,4060.46,NA,1.26,NA,NA,NA,1700,NA,NA,365,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,
Spilogale_putorius,0,1,446.245,,,446.245,511.5,4.9,13.045,9.43916666666667,57.85,160,51.6,1.5,243.33,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,1,1,
Spilogale_pygmaea,0,NA,260,,,NA,260,3.67,6.9,NA,47.1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Steatomys_krebsii,0,0,24,,,NA,24,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Steatomys_pratensis,0,NA,25.53,,,NA,25.53,4.67,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stella_attenuata,0,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stenella_attenuata,0,NA,57411.6462207329,,,57411.6462207329,68700,1,5345.64359396973,38.713595652149,343.571869667928,NA,538.5,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stenella_coeruleoalba,0,NA,122950,,,NA,122950,1.5,11300,49.1125,363,NA,444.9,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stenella_longirostris,0,NA,70333.33,,,NA,70333.33,1,NA,NA,312,NA,540,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Steno_bredanensis,0,NA,122500,,,NA,122500,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stochomys_longicaudatus,0,NA,74.5,,,NA,74.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stylodipus_telum,0,NA,55,,,NA,55,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
sua_rica,0,1,3700,,,3700,3750,4.17,140,19.7666666666667,77.4,NA,122.55,NA,NA,0.25,0,0,NA,0.25,0,1,0,0,0,0,NA,0,0,0,
sua_sua,0,1,3000,,,3000,4750,3.81,153.33,21.7,75.4,730,102.3,NA,NA,0.25,0,0,NA,0.25,NA,1,0,0,0,0,NA,0,0.5,1,
Suncus_etruscus,0,0,2.26,,,2.26,2.1,3.955,0.205,2.04166666666667,27.9,2.075,19.8,3.4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,
Suncus_murinus,0,0,45.87,,,NA,45.87,2.96,2.6,2.37166666666667,31.5,19.08,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,
Suncus_varilla,0,0,NA,,,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Sundamys_muelleri,0,0,334,,,NA,334,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Sundasciurus_lowii,0,NA,67,,,NA,67,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sundasciurus_tenuis,0,NA,75,,,NA,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Surdisorex_norae,0,0,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Surdisorex_polulus,0,NA,NA,,,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Suricata_suricatta,0,1,727.495,,,727.495,776,3.745,30.915,15.2683333333333,73.55,219.125,49.6,1,365,0.2,0.8,0.8,0,1.8,NA,1,NA,NA,NA,NA,NA,NA,0,0,
Sus_barbatus,0,NA,102750,,,NA,102750,4,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sus_salvanius,0,0,8150,,,NA,8150,3.2,191.5,NA,112.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
Sus_scrofa,1,1,96081.1447009104,,,96081.1447009104,100900,5.185,1035.34806022081,23.9299459423773,117.268051857505,8726,103.2,1.36,NA,0.25,0,0,NA,0.25,NA,1,0,0,0,0,NA,0,NA,NA,
Sylvicapra_grimmia,0,1,12625,,,12625,19000,1.01,1202.86,14.1041666666667,158.7,NA,60,1.38,NA,0,0,0,NA,0,NA,0,0,0,0,0,1,1,NA,NA,
Sylvilagus_aquaticus,0,0,2133.34,,,2133.34,2120.67,3.07,56.685,NA,37.8,160,14.1,3.085,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,
Sylvilagus_audubonii,0,0,725,,,725,909.38,2.97,34.5,7.44,28.1,NA,27.8,5,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,
Sylvilagus_bachmani,0,1,707.67,,,NA,707.67,3.64,28.17,NA,27,NA,18.9,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,
Sylvilagus_brasiliensis,0,1,950,,,NA,950,3.2,NA,NA,35.7,NA,26.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,
Sylvilagus_floridanus,0,1,1211.095,,,1211.095,1269,4.875,34.24,8.35583333333334,27.75,115.25,23.25,4.35,30.45,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.5,1,
Sylvilagus_nuttallii,0,NA,759.96,,,NA,759.96,3.63,NA,NA,29.1,NA,33.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sylvilagus_palustris,0,1,1233,,,NA,1233,2.34,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,
Sylvilagus_transitiolis,0,0,902.6,,,NA,902.6,4.75,30,NA,27.9,NA,15.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Sylvisorex_granti,0,1,NA,,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.05,0.55,NA,1,0,0,
Symphalangus_syndactylus,0,NA,10839,,,10839,NA,1,517,NA,NA,NA,NA,NA,1003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Syncerus_caffer,0,1,571880,,,571880,504666.67,1.08,42862.5,25.5283333333333,330.95,166000,277.7,0.4,NA,0.1,0,0,NA,0.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,
Syptomys_borealis,0,NA,21.3,,,NA,21.3,4.4,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Syptomys_cooperi,0,NA,37.05,,,NA,37.05,3.34,3.46,NA,23.1,20,22.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tachyglossus_aculeatus,0,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tachyoryctes_ruandae,0,NA,NA,,,NA,NA,1.5,14,NA,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tachyoryctes_splendens,0,0,183,,,183,207.5,1.44,20,3.06875,39.65,NA,41,2.07,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Tadarida_brasiliensis,0,0,12.61,,,12.61,NA,1.11,3.19,NA,NA,11.52,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,
Talpa_altaica,0,1,85,,,NA,85,4.35,3.5,NA,NA,NA,30.9,0.82,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,
Talpa_europaea,0,0,80.3416447510487,,,80.3416447510487,133.3,3.995,3.35329776647002,5.23125,30.1634066279705,44.2,36.75,1.15,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,
Tamandua_tetradactyla,0,0,3559,,,3559,5030,1,NA,13.25,158.3,NA,NA,1.35,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,
Tamias_amoenus,0,0,44.3,,,44.3,48.25,5.19,2.62,4.23458333333334,29.2,19,42.75,1,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,
Tamias_canipes,0,1,70,,,NA,70,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,1,
Tamias_cinereicollis,0,0,61.7,,,61.7,62.1,4.95,NA,NA,30,NA,41.45,1,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,
Tamias_dorsalis,0,0,62.7,,,62.7,62.8,5.16,NA,NA,29.6,NA,30,1.5,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,
Tamias_minimus,0,0,44.15,,,NA,44.15,4.94,2.3,NA,29.1,NA,43.8,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Tamias_ochrogenys,0,1,94.1,,,NA,94.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,1,
Tamias_palmeri,0,0,60.8,,,60.8,59.7,3.68,NA,NA,33,22.7,43.5,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,
Tamias_pamintinus,0,0,47.3,,,47.3,54.15,4.1,4,NA,36,19.2,41.7,1,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,
Tamias_quadrimaculatus,0,NA,88.45,,,NA,88.45,5.1,NA,NA,30.9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamias_quadrivittatus,0,NA,58.13,,,NA,58.13,4.42,2.6,NA,31.5,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamias_ruficaudus,0,0,57.29,,,NA,57.29,4.06,NA,7,30.9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Tamias_senex,0,0,94.81,,,NA,94.81,4.5,NA,NA,27.9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Tamias_sibiricus,0,0,85,,,NA,85,4.85,4,NA,34.2,NA,39,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Tamias_siskiyou,0,NA,75,,,NA,75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamias_sonomae,0,NA,75,,,NA,75,4,NA,NA,NA,NA,22.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamias_speciosus,0,1,59.9,,,59.9,60,4.15,NA,4.48,NA,NA,NA,1,NA,0,0,0,NA,0,NA,0,0.5,0.1,0,0.6,NA,1,NA,NA,
Tamias_striatus,0,0,111,,,111,95.7,4.46,3.45,8.28666666666667,30.95,45.025,38.55,1.55,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,
Tamias_townsendii,0,NA,84,,,NA,84,4.33,3.55,9.28166666666667,27.9,34.5,49.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamiasciurus_douglasii,0,NA,229.8,,,NA,229.8,9.78,5,NA,38.7,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tamiasciurus_hudsonicus,0,0,200.62,,,200.62,194.5,4.065,6.945,8.96166666666667,35.3,90.285,58.9,1.71,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Tapirus_bairdii,0,0,300000,,,NA,300000,1,9400,NA,395.1,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
Tapirus_indicus,0,0,212952.73029179,,,212952.73029179,296250,1,6876.36578100871,33.448487656505,386.630594015118,NA,192.7,0.5,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,
Tapirus_pinchaque,0,NA,148950,,,NA,148950,1,4270,NA,392.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tapirus_terrestris,0,0,160000,,,160000,200000,1,5417.5,33.7416666666666,396.95,86260,287.35,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,
Tarsipes_rostratus,0,0,9.66,,,9.66,NA,2.93,NA,NA,NA,4.31,NA,3,122,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,
Tarsius_bancanus,0,1,173.214794707911,,,173.214794707911,109.1,1,24.5753215762448,12.6681790756886,169.197348962778,256,72.2,1.49,255.195,0,0,0,NA,0,NA,0,NA,NA,NA,NA,1,1,NA,NA,
Tarsius_diae,0,0,107,,,NA,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Tarsius_pumilis,0,NA,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tarsius_pumilus,0,0,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
Tarsius_spectrum,0,1,137.468053885546,,,137.468053885546,143.8,1,24.6011512056548,12.015,173.709469186202,NA,71.3666666666667,2.38,153.3,0,0,0.05,NA,0.05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,
Tarsius_syrichta,0,0,115.91,,,115.91,114.5,1.00333333333333,25.8066666666667,NA,179.7,NA,81.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
Tateomys_rhinogradoides,0,NA,84,,,NA,84,NA,NA,NA,NA,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_afra,0,NA,74.8,,,NA,74.8,NA,4.5,NA,22.5,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_brantsii,0,NA,75,,,NA,75,2.83,5.13,NA,22.5,45,24.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_inclusa,0,0,131,,,NA,131,NA,NA,NA,23.1,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,
Tatera_indica,0,NA,146.67,,,NA,146.67,5.42,3,6.76166666666667,26.1,NA,23.7,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_leucogaster,0,NA,64.86,,,NA,64.86,4.54,2.8,NA,NA,19,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_nigricauda,0,NA,114,,,NA,114,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_robusta,0,NA,93,,,NA,93,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tatera_valida,0,1,113,,,NA,113,4.33,NA,NA,NA,30,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,NA,1,NA,NA,
Taterillus_emini,0,1,NA,,,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,NA,1,NA,NA,
Taterillus_gracilis,0,1,51.85,,,NA,51.85,4.5,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,NA,1,NA,NA,
Taterillus_pygargus,0,1,48.1,,,NA,48.1,4,NA,NA,26.4,NA,22.5,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0.5,NA,1,NA,NA,
Taurotragus_derbianus,0,1,900000,,,900000,680000,1,NA,17.27,262.05,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0.5,1,NA,NA,
Taurotragus_oryx,0,1,411334.307132802,,,411334.307132802,432500,1,30491.8916086168,23.1728890849353,264.405318772176,NA,181.5,NA,NA,0,0,0,NA,0,NA,0,0.5,0,0,0.5,NA,1,NA,NA,
Taxidea_taxus,0,1,7216.5949539685,,,7216.5949539685,6050,2.86,98.7650962025563,24.4163914872872,49.2330236091568,3000,46.2,0.74,365,0,0,0,NA,0,0,0,1,0,0,1,NA,1,0,0,
Tayassu_pecari,0,NA,33750,,,NA,33750,2,1225,19.4166666666667,156.9,NA,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tenrec_ecaudatus,0,1,743.795,,,743.795,884,15.39,22.81,7.00291666666666,59.15,225,30.75,1.25,NA,0,0.05,0,NA,0.05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,
Tetracerus_quadricornis,0,NA,19000,,,NA,19000,1.57,1033,9.73333333333333,220.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Thallomys_paedulcus,0,NA,77.43,,,NA,77.43,3,2.65,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Thamnomys_venustus,0,NA,65,,,NA,65,NA,NA,NA,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Theropithecus_gelada,0,1,13832.055,,,13832.055,11971.165,1.00333333333333,464.473333333333,24.2972222222222,170.433333333333,3845.35,454,0.5,773.8,0,0,0,NA,0,NA,0,1,0,0,1,NA,1,NA,NA,
Thomomys_bottae,0,1,185,,,185,103.5,4.33,3.3,5.23,28.05,NA,40,1.5,NA,0,0,0,NA,0,NA,0,0.5,0,0,0.5,NA,1,NA,NA,
Thomomys_bulbivorus,0,0,344,,,344,359.9,5.7,6.11,NA,NA,86,43.5,1.25,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,
Thomomys_clusius,0,0,NA,,,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,
